Fitness,OS,MS
4625.5,22,69,3,37,70,73,71,72,20,5,74,18,79,78,80,81,4,35,36,39,52,56,1,23,54,19,38,28,21,27,29,30,31,55,6,53,24,41,44,2,57,62,82,61,59,84,40,76,7,25,10,63,64,42,45,58,46,47,65,43,11,75,12,77,67,26,48,60,8,83,66,13,32,50,9,49,51,68,15,14,33,85,16,34,17,6,6,6,5,2,6,5,3,5,6,4,5,6,5,2,5,3,5,2,5,6,6,5,4,5,2,3,6,3,6,2,6,4,3,4,2,6,5,6,2,4,5,4,5,5,6,4,6,6,5,6,2,5,6,5,6,2,5,4,1,6,6,2,1,6,1,4,1,6,6,5,5,6,6,1,5,2,2,6,4,5,2,5,2,2
44593.5,20,21,35,5,69,52,6,36,11,37,53,38,18,22,39,23,70,58,44,40,56,57,1,62,71,54,41,2,72,55,28,45,61,3,19,4,10,24,42,63,75,7,12,59,78,73,64,60,43,27,29,8,9,30,65,25,13,31,14,26,74,76,49,16,77,46,66,79,80,32,81,83,82,67,33,47,84,15,17,48,50,34,85,68,51,5,3,5,6,6,6,4,2,5,6,2,3,5,5,6,4,2,5,6,4,5,4,6,5,6,5,5,2,3,3,6,5,6,5,2,3,5,5,5,2,6,5,2,5,6,5,5,1,1,5,2,5,1,5,4,5,6,4,4,1,4,5,5,5,1,2,6,6,2,6,6,6,4,6,5,6,5,6,2,4,5,2,2,2,2
1286.5,69,22,3,5,73,37,71,72,4,20,70,74,79,78,80,18,81,52,38,23,35,56,54,19,57,44,28,53,1,21,62,27,39,29,30,6,31,24,2,55,61,40,36,33,82,59,41,45,63,76,11,10,42,12,46,25,7,64,75,77,58,47,8,60,43,65,66,48,67,50,49,26,68,9,32,13,15,34,14,84,83,85,51,16,17,6,6,5,6,5,5,6,3,3,5,2,4,5,6,2,5,6,6,3,4,5,5,5,2,4,6,6,2,6,3,6,5,6,2,5,4,4,5,2,3,6,4,2,5,4,5,5,6,2,6,5,6,6,2,2,6,5,6,5,1,5,6,6,1,1,4,5,4,6,5,6,1,2,1,6,5,6,2,4,5,5,2,2,5,2
4755.5,69,3,20,73,71,72,70,5,37,4,74,79,78,80,81,52,21,53,38,18,35,56,54,75,22,55,39,25,27,19,23,58,1,28,24,6,76,2,36,57,42,40,62,41,61,59,7,45,26,11,63,64,43,77,60,82,83,44,10,84,32,65,46,8,85,29,67,66,9,30,47,31,12,15,13,14,48,50,33,16,68,17,34,49,51,5,5,6,6,5,3,2,5,5,3,4,6,6,2,5,5,3,2,3,5,6,6,5,5,6,3,5,5,5,2,4,5,6,6,5,4,5,2,2,4,6,4,5,5,6,6,6,6,1,6,2,5,1,1,1,4,5,5,6,5,5,4,2,5,2,2,5,5,1,6,6,4,2,5,6,4,4,6,5,5,2,2,2,5,2
2884.5,69,3,22,70,73,71,5,72,4,76,74,79,37,78,80,81,20,18,52,38,75,23,35,54,19,53,36,1,28,55,21,58,27,29,30,24,6,59,39,42,60,40,45,56,2,44,11,25,41,82,46,57,61,84,10,62,26,7,31,77,47,63,8,33,9,43,32,83,64,65,12,13,15,67,14,48,50,16,66,34,68,85,17,49,51,6,5,5,2,6,5,5,3,3,5,4,5,6,5,2,6,5,6,6,3,5,4,6,5,2,2,2,5,5,3,3,6,6,2,5,5,4,6,6,5,1,4,5,6,2,5,6,5,5,4,2,4,6,5,5,5,1,6,4,1,6,2,5,6,1,1,6,6,5,4,2,6,6,5,4,4,5,5,6,2,2,2,2,6,2
2725.0,3,69,22,37,20,70,73,71,5,38,75,18,74,4,79,72,78,80,23,52,1,56,54,19,35,39,57,36,53,28,21,27,62,29,30,55,31,61,40,42,45,25,6,59,2,11,63,81,58,7,10,41,44,64,12,8,60,76,43,77,46,83,82,47,48,65,33,50,49,67,24,9,66,84,13,15,26,32,14,16,68,51,85,17,34,6,6,5,5,6,2,5,6,6,3,6,6,4,3,6,3,6,2,4,6,6,6,5,2,5,6,4,2,2,6,3,6,5,2,5,3,4,6,4,6,5,6,4,5,2,6,2,5,6,6,5,5,6,5,2,6,1,6,1,1,2,5,4,6,4,4,6,6,6,5,5,1,5,5,6,5,1,6,4,5,2,2,2,2,2
1688.5,69,3,22,70,5,4,73,71,37,20,75,74,79,72,18,38,78,80,52,53,56,23,54,35,55,19,58,28,39,1,36,21,27,29,81,6,57,30,62,31,2,42,40,11,24,41,45,10,43,59,82,7,61,63,76,25,8,60,9,64,77,33,83,44,46,65,47,66,48,84,12,50,26,67,68,15,13,32,14,49,85,51,16,34,17,6,5,6,2,5,3,5,5,5,6,5,4,5,3,5,3,5,2,5,2,5,4,5,6,3,2,6,5,5,6,2,3,5,2,5,4,4,5,5,4,2,6,4,5,5,6,5,6,1,5,4,5,6,2,5,5,6,1,1,6,1,5,5,6,2,4,5,5,4,6,2,6,1,6,2,5,5,5,4,5,2,2,5,2,2
1808.5,69,22,3,5,70,73,71,72,4,20,75,52,74,79,78,80,18,37,81,53,54,56,38,55,23,35,58,19,28,59,39,1,21,27,36,29,30,6,31,24,2,42,40,57,41,33,62,61,45,82,60,11,10,63,12,64,76,25,66,7,43,65,44,77,83,8,46,47,67,48,50,26,84,9,32,13,15,34,68,14,49,85,51,16,17,5,5,6,5,2,6,5,3,3,6,6,5,4,6,5,2,6,5,5,2,6,5,3,3,4,5,5,2,5,6,6,5,3,6,2,2,6,4,4,6,2,6,4,4,6,6,6,6,5,4,1,5,6,2,2,5,5,5,5,5,1,4,6,1,6,6,2,6,5,4,6,1,6,1,5,6,5,2,2,4,6,2,2,6,2
1111.5,69,22,3,5,70,73,71,72,4,20,75,74,79,78,80,18,37,81,52,38,23,56,54,35,19,57,53,28,39,1,21,62,27,36,29,30,6,31,24,2,42,55,40,41,33,45,61,59,82,63,11,10,58,12,76,25,7,43,44,77,83,64,8,46,60,47,65,67,48,66,50,26,84,9,32,13,15,34,14,49,68,85,51,16,17,6,6,5,6,2,5,6,3,3,5,6,4,5,6,2,5,6,5,5,3,4,5,5,6,2,4,2,6,5,6,3,5,6,2,2,6,4,4,6,2,6,3,4,5,6,6,6,6,4,2,6,5,6,2,5,5,5,1,5,1,6,6,6,2,1,6,4,6,4,5,6,1,5,1,6,5,6,2,4,5,2,2,2,5,2
4188.5,69,22,20,73,71,72,3,70,23,74,79,78,5,80,81,4,54,37,18,52,28,38,55,35,53,21,1,56,27,39,57,6,36,19,29,62,42,30,75,24,61,40,25,41,45,2,63,59,7,11,64,76,10,58,65,77,43,26,82,83,44,67,8,46,47,9,31,12,48,15,50,84,85,60,13,66,33,49,32,14,16,51,17,34,68,6,5,6,6,6,3,5,2,4,4,5,6,6,2,6,3,6,5,5,6,5,3,3,6,2,3,6,5,5,5,4,4,2,2,2,5,5,6,5,5,5,4,5,5,5,2,2,5,5,5,5,5,6,6,4,1,1,1,4,6,5,5,5,2,6,1,4,2,4,5,5,5,2,1,5,5,6,6,5,4,5,2,2,2,2
4023.5,69,3,22,5,70,71,72,73,37,20,18,38,4,74,78,79,75,35,39,52,36,53,56,23,19,28,21,27,44,76,1,54,29,30,31,40,55,24,80,58,6,57,45,46,77,2,62,7,81,61,25,42,26,59,63,41,64,11,83,47,48,60,10,65,8,9,82,67,50,12,15,32,33,84,66,85,13,14,43,49,16,17,34,51,68,5,6,6,6,2,6,3,6,5,6,5,3,3,4,6,5,6,5,6,6,2,2,5,4,2,5,3,5,6,6,5,6,2,5,4,4,3,6,2,5,4,4,6,2,1,2,6,6,6,5,6,6,1,6,2,5,5,5,5,5,4,1,5,4,5,1,4,5,6,2,6,5,6,5,5,2,5,4,1,5,5,2,2,2,2
3051.0,69,3,22,5,70,73,71,72,4,20,52,18,74,79,78,80,81,37,75,53,76,54,23,19,55,59,35,58,56,39,38,28,21,1,36,27,29,30,31,6,57,61,2,41,62,42,63,24,11,82,33,44,40,10,64,60,84,43,7,8,25,9,77,65,83,66,45,46,47,67,49,12,48,26,32,15,13,14,50,68,51,16,85,17,34,5,5,6,6,2,6,5,3,3,6,6,5,4,5,6,2,5,6,6,2,5,5,4,2,3,6,5,5,5,6,3,6,3,6,2,6,2,5,4,4,4,5,2,6,5,5,2,5,5,4,6,5,4,5,5,1,5,1,6,5,6,1,1,4,5,5,5,2,5,6,5,2,4,1,5,6,5,4,5,2,2,5,2,2,2
3104.5,22,3,69,70,73,71,52,74,5,20,18,23,79,72,4,78,37,75,38,19,42,56,28,39,54,80,1,35,6,21,27,57,29,53,30,62,55,31,24,2,36,40,61,33,41,45,63,59,25,81,64,58,11,44,10,12,82,7,46,8,47,76,48,77,83,26,32,9,65,60,67,84,66,43,68,49,13,15,85,50,34,14,16,51,17,5,6,5,2,5,5,6,4,5,6,6,4,5,3,3,5,6,6,3,2,5,6,6,5,5,2,5,5,4,3,6,4,2,2,5,6,3,4,6,2,2,4,5,6,5,5,2,5,5,5,6,5,5,5,6,2,4,6,2,6,5,6,4,1,6,1,5,1,4,1,6,5,6,1,2,6,6,6,2,6,2,4,6,2,2
1711.5,69,3,22,70,73,71,72,75,74,78,37,79,80,5,35,20,36,4,39,52,18,1,23,56,19,54,38,81,55,28,21,53,27,29,6,30,31,24,41,11,44,57,25,62,61,59,2,82,26,40,10,63,64,42,45,7,58,76,8,46,12,9,47,65,33,43,32,67,34,60,77,83,13,84,66,48,50,15,85,49,68,14,51,16,17,5,5,6,2,5,5,3,5,4,5,5,6,2,6,5,6,2,3,6,6,6,5,4,5,2,5,3,5,3,6,3,2,5,2,4,6,4,5,6,5,6,4,6,5,6,5,2,4,1,4,5,2,6,6,5,5,5,5,5,2,2,1,6,4,6,1,6,6,2,1,1,5,6,5,6,4,6,6,2,6,2,4,2,5,2
1651.0,3,69,22,70,73,71,72,20,5,75,74,79,78,80,18,37,81,21,23,4,38,35,19,52,56,54,57,53,28,39,25,27,29,62,30,31,24,36,55,42,40,1,61,6,2,59,41,63,7,11,45,33,58,10,8,64,82,76,43,60,77,44,65,46,47,83,67,48,66,50,9,26,84,12,15,32,68,13,14,49,16,34,85,17,51,6,5,6,2,5,6,3,6,6,6,4,6,5,2,6,5,6,3,4,3,3,5,2,5,5,6,4,2,6,5,6,5,2,6,6,4,6,2,3,6,4,6,6,4,2,6,6,2,5,5,6,5,5,6,6,6,4,5,1,1,1,5,4,2,6,5,5,4,6,5,1,1,5,2,5,6,2,6,4,6,5,2,2,2,2
1779.5,69,3,22,5,70,4,73,71,72,75,20,74,79,78,80,37,38,81,52,18,23,53,56,19,82,1,28,21,27,39,54,6,29,35,55,30,58,57,31,24,25,2,44,40,62,61,42,7,59,36,41,11,63,26,33,64,45,10,46,60,76,32,47,77,8,43,83,48,65,50,12,67,84,13,9,66,14,16,68,15,49,51,34,85,17,5,5,5,5,2,3,6,6,3,6,6,4,6,6,2,5,3,5,5,6,4,2,6,2,4,5,6,3,6,6,6,4,2,5,3,6,5,4,4,6,5,2,5,4,5,5,6,5,6,2,6,5,2,1,6,5,5,6,2,1,5,5,5,1,5,1,6,4,4,5,2,6,5,5,1,5,4,6,2,6,6,2,2,2,2
4073.5,69,3,22,5,4,70,73,71,20,37,72,35,18,75,74,79,78,23,52,80,36,53,56,81,39,38,28,82,1,54,21,27,41,19,55,29,44,30,58,24,6,57,40,2,62,7,76,25,42,61,59,63,64,11,45,77,46,47,60,26,83,10,65,8,9,43,67,48,84,85,12,15,66,31,50,13,14,49,16,17,33,32,51,34,68,6,5,6,5,3,2,5,5,6,5,3,6,6,5,4,6,6,4,6,2,2,2,5,5,5,3,5,4,6,5,3,5,5,2,3,2,6,5,6,6,4,4,4,2,6,6,6,6,5,5,5,2,6,5,5,1,2,5,1,1,6,6,4,6,1,1,5,4,5,2,2,6,6,4,6,5,4,6,6,2,5,6,2,2,2
4314.5,69,1,22,20,73,5,71,72,6,70,23,74,79,2,78,37,3,80,81,54,18,52,28,55,53,21,56,38,27,7,57,19,35,29,62,4,30,75,39,24,44,8,40,61,9,42,36,25,76,59,63,15,64,41,58,45,46,65,47,77,26,82,83,11,48,67,10,43,50,31,84,85,12,13,14,60,66,49,51,33,32,34,68,16,17,5,6,5,5,6,5,5,3,4,2,4,4,5,2,6,6,6,2,5,6,5,5,5,3,2,3,6,3,5,5,4,2,6,2,5,3,5,6,5,5,5,6,4,5,1,6,2,5,6,5,2,5,6,6,5,6,2,4,6,1,1,4,5,5,4,5,6,1,5,4,6,2,2,6,4,1,6,5,2,6,5,2,2,5,2
4991.0,69,5,22,70,20,3,73,71,72,37,18,75,74,79,78,80,52,81,23,38,53,56,4,19,54,1,55,6,35,28,39,2,21,27,29,58,30,31,7,24,57,36,44,40,42,82,11,62,61,10,59,63,64,41,76,45,33,8,60,46,77,47,12,83,48,65,25,67,50,26,43,84,13,9,49,14,16,32,15,34,51,66,85,68,17,5,6,5,2,5,5,5,5,3,5,6,6,4,6,6,2,6,6,4,3,2,6,3,2,5,6,3,4,5,5,6,2,3,5,2,6,5,4,6,5,4,2,6,4,6,4,6,5,6,5,6,2,5,5,6,6,5,6,1,2,1,6,2,6,4,4,5,6,6,1,1,5,5,1,6,4,6,6,5,2,2,5,2,2,2
1853.0,69,3,22,5,73,71,18,70,20,37,38,4,52,74,72,78,79,19,35,80,56,23,54,75,42,57,1,53,28,21,27,36,62,29,30,41,31,24,6,44,33,39,2,55,7,43,25,11,81,61,82,76,59,77,10,8,40,49,63,45,84,83,58,9,46,12,64,47,60,15,65,26,48,67,66,13,85,32,14,50,51,34,16,17,68,6,6,6,6,5,5,5,2,5,6,3,3,6,4,3,5,6,2,5,2,5,4,6,5,5,4,6,2,6,3,6,2,6,2,5,6,4,6,4,5,6,6,2,3,6,1,5,5,5,6,4,5,6,1,5,6,4,6,2,6,6,5,5,1,2,2,5,5,1,5,4,1,4,6,6,5,2,6,4,5,2,2,5,2,2
4685.5,69,22,3,20,5,70,73,71,72,37,76,38,74,79,78,80,81,35,52,53,18,39,56,36,54,23,55,28,44,58,21,41,19,27,29,40,45,4,24,57,25,62,61,82,1,59,42,6,63,75,2,64,30,77,31,60,11,46,47,10,48,7,26,65,50,8,67,83,66,84,33,32,12,43,49,13,9,15,68,14,85,16,51,34,17,5,5,6,6,6,2,5,5,3,6,6,3,4,6,6,2,5,5,5,2,6,5,5,2,5,4,3,6,6,5,3,5,2,5,2,4,6,3,6,4,5,5,6,4,5,6,6,4,2,5,2,6,6,1,4,1,5,2,5,6,4,6,1,4,6,5,5,6,5,5,5,6,2,1,6,5,1,6,2,4,2,6,2,2,2
