35.0,3.0,5.0,4.0,6.0,37.0,18.0,22.0,11.0,71.0,36.0,1.0,56.0,10.0,39.0,54.0,2.0,23.0,19.0,20.0,69.0,21.0,73.0,12.0,24.0,70.0,38.0,52.0,74.0,40.0,13.0,45.0,7.0,27.0,28.0,72.0,76.0,8.0,14.0,79.0,44.0,42.0,57.0,41.0,46.0,29.0,78.0,55.0,80.0,81.0,61.0,62.0,30.0,53.0,82.0,25.0,26.0,63.0,58.0,47.0,59.0,43.0,84.0,75.0,64.0,49.0,48.0,77.0,31.0,83.0,50.0,33.0,60.0,16.0,32.0,9.0,15.0,85.0,17.0,65.0,66.0,51.0,67.0,68.0,34.0,5.0,5.0,6.0,3.0,4.0,5.0,6.0,5.0,6.0,5.0,2.0,6.0,6.0,5.0,5.0,5.0,2.0,4.0,2.0,6.0,5.0,3.0,6.0,2.0,5.0,2.0,3.0,6.0,4.0,4.0,6.0,5.0,5.0,6.0,6.0,3.0,6.0,6.0,4.0,6.0,6.0,6.0,4.0,5.0,2.0,2.0,6.0,3.0,2.0,6.0,5.0,6.0,6.0,2.0,4.0,5.0,1.0,2.0,6.0,6.0,5.0,1.0,5.0,6.0,5.0,5.0,4.0,1.0,4.0,5.0,6.0,5.0,1.0,5.0,6.0,1.0,5.0,2.0,2.0,4.0,5.0,2.0,5.0,2.0,2.0
35.0,3.0,5.0,4.0,6.0,11.0,37.0,18.0,71.0,1.0,56.0,38.0,10.0,54.0,2.0,22.0,73.0,74.0,23.0,36.0,19.0,69.0,20.0,42.0,24.0,52.0,12.0,72.0,13.0,39.0,7.0,44.0,78.0,8.0,14.0,55.0,57.0,70.0,59.0,21.0,61.0,79.0,27.0,28.0,16.0,62.0,53.0,63.0,40.0,45.0,58.0,80.0,9.0,81.0,64.0,82.0,29.0,15.0,46.0,84.0,76.0,60.0,75.0,25.0,26.0,41.0,30.0,43.0,49.0,65.0,47.0,77.0,31.0,17.0,83.0,85.0,66.0,48.0,32.0,33.0,50.0,67.0,51.0,68.0,34.0,5.0,6.0,5.0,3.0,4.0,6.0,5.0,5.0,6.0,5.0,6.0,3.0,6.0,6.0,2.0,6.0,5.0,4.0,4.0,2.0,2.0,6.0,5.0,5.0,5.0,5.0,2.0,3.0,6.0,5.0,5.0,5.0,6.0,5.0,4.0,3.0,4.0,2.0,6.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,4.0,6.0,5.0,2.0,1.0,5.0,5.0,4.0,2.0,5.0,2.0,6.0,5.0,1.0,6.0,5.0,1.0,6.0,5.0,1.0,5.0,4.0,5.0,1.0,4.0,2.0,5.0,2.0,5.0,4.0,6.0,5.0,6.0,6.0,2.0,2.0,2.0
35.0,3.0,5.0,4.0,6.0,11.0,37.0,71.0,18.0,1.0,10.0,56.0,38.0,2.0,54.0,12.0,36.0,52.0,22.0,19.0,69.0,39.0,20.0,13.0,73.0,24.0,42.0,74.0,7.0,8.0,44.0,21.0,70.0,40.0,72.0,14.0,78.0,27.0,45.0,41.0,23.0,28.0,76.0,57.0,43.0,79.0,80.0,55.0,61.0,62.0,9.0,53.0,46.0,29.0,15.0,81.0,47.0,63.0,49.0,58.0,82.0,48.0,16.0,25.0,59.0,84.0,75.0,50.0,26.0,30.0,31.0,77.0,64.0,83.0,60.0,32.0,85.0,17.0,33.0,65.0,66.0,34.0,51.0,67.0,68.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,3.0,2.0,5.0,2.0,2.0,5.0,6.0,2.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,4.0,5.0,6.0,5.0,3.0,2.0,4.0,3.0,4.0,6.0,6.0,5.0,6.0,4.0,5.0,6.0,4.0,1.0,6.0,2.0,3.0,6.0,5.0,1.0,2.0,2.0,2.0,6.0,6.0,6.0,2.0,5.0,6.0,4.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,1.0,5.0,6.0,1.0,6.0,2.0,2.0,5.0,4.0,6.0,2.0,2.0,6.0,2.0
35.0,3.0,20.0,5.0,4.0,6.0,11.0,37.0,71.0,69.0,56.0,1.0,38.0,54.0,10.0,36.0,2.0,22.0,23.0,39.0,42.0,21.0,18.0,12.0,19.0,52.0,44.0,73.0,13.0,70.0,40.0,72.0,45.0,74.0,27.0,7.0,8.0,79.0,57.0,28.0,55.0,14.0,76.0,53.0,25.0,62.0,58.0,78.0,41.0,61.0,59.0,60.0,29.0,43.0,46.0,30.0,47.0,80.0,16.0,9.0,81.0,24.0,63.0,82.0,84.0,15.0,31.0,26.0,49.0,48.0,64.0,17.0,75.0,33.0,65.0,77.0,83.0,85.0,32.0,66.0,50.0,67.0,51.0,68.0,34.0,6.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0,2.0,6.0,4.0,6.0,5.0,3.0,5.0,2.0,2.0,5.0,5.0,5.0,6.0,2.0,4.0,3.0,5.0,4.0,6.0,6.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,2.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,1.0,2.0,1.0,2.0,5.0,6.0,2.0,5.0,1.0,6.0,5.0,2.0,4.0,5.0,5.0,4.0,1.0,5.0,4.0,6.0,2.0,5.0,6.0,4.0,1.0,6.0,2.0,6.0,5.0,6.0,6.0,2.0,2.0,2.0
35.0,3.0,5.0,4.0,6.0,11.0,37.0,18.0,71.0,56.0,38.0,1.0,54.0,10.0,69.0,2.0,22.0,36.0,70.0,23.0,19.0,73.0,42.0,20.0,24.0,74.0,39.0,72.0,78.0,44.0,76.0,79.0,12.0,52.0,13.0,7.0,8.0,14.0,57.0,55.0,21.0,40.0,80.0,61.0,28.0,62.0,53.0,81.0,41.0,82.0,63.0,84.0,58.0,59.0,75.0,27.0,43.0,45.0,16.0,9.0,46.0,15.0,64.0,25.0,60.0,77.0,17.0,29.0,26.0,65.0,83.0,47.0,49.0,48.0,30.0,85.0,66.0,50.0,51.0,32.0,31.0,67.0,68.0,33.0,34.0,5.0,6.0,5.0,3.0,4.0,6.0,5.0,5.0,6.0,5.0,3.0,5.0,6.0,5.0,5.0,2.0,5.0,2.0,2.0,4.0,2.0,6.0,6.0,5.0,5.0,4.0,5.0,3.0,5.0,6.0,6.0,5.0,2.0,6.0,5.0,6.0,6.0,4.0,4.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,2.0,5.0,6.0,4.0,2.0,6.0,5.0,5.0,6.0,5.0,1.0,6.0,6.0,1.0,2.0,6.0,5.0,6.0,1.0,1.0,2.0,2.0,1.0,4.0,5.0,5.0,5.0,4.0,5.0,2.0,5.0,5.0,2.0,5.0,4.0,6.0,2.0,6.0,2.0
35.0,3.0,5.0,4.0,20.0,6.0,37.0,18.0,36.0,11.0,71.0,1.0,56.0,10.0,54.0,39.0,22.0,23.0,19.0,2.0,69.0,21.0,38.0,73.0,24.0,74.0,7.0,44.0,52.0,70.0,40.0,12.0,72.0,45.0,27.0,13.0,14.0,57.0,55.0,46.0,41.0,28.0,78.0,16.0,25.0,76.0,79.0,61.0,62.0,53.0,8.0,42.0,63.0,58.0,9.0,80.0,29.0,81.0,15.0,82.0,84.0,47.0,30.0,26.0,64.0,43.0,49.0,75.0,48.0,17.0,31.0,50.0,59.0,77.0,65.0,83.0,32.0,60.0,33.0,85.0,66.0,67.0,51.0,68.0,34.0,5.0,5.0,5.0,3.0,5.0,4.0,6.0,5.0,2.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,2.0,5.0,3.0,3.0,5.0,5.0,4.0,5.0,6.0,5.0,2.0,4.0,2.0,3.0,6.0,5.0,5.0,4.0,4.0,3.0,2.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,2.0,6.0,5.0,2.0,6.0,1.0,2.0,2.0,6.0,5.0,4.0,6.0,6.0,5.0,1.0,5.0,1.0,5.0,6.0,4.0,2.0,4.0,5.0,6.0,1.0,4.0,6.0,5.0,1.0,6.0,2.0,6.0,6.0,2.0,2.0,2.0
35.0,3.0,5.0,4.0,6.0,11.0,37.0,18.0,71.0,1.0,10.0,2.0,38.0,56.0,69.0,22.0,54.0,23.0,19.0,36.0,73.0,20.0,74.0,42.0,12.0,24.0,28.0,72.0,13.0,39.0,52.0,70.0,44.0,21.0,55.0,7.0,40.0,8.0,57.0,78.0,14.0,16.0,76.0,53.0,62.0,45.0,59.0,27.0,79.0,61.0,58.0,63.0,46.0,41.0,25.0,80.0,9.0,81.0,43.0,47.0,82.0,64.0,29.0,49.0,75.0,26.0,15.0,30.0,48.0,77.0,60.0,66.0,50.0,83.0,65.0,84.0,32.0,17.0,85.0,51.0,31.0,67.0,33.0,68.0,34.0,5.0,6.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,2.0,3.0,5.0,5.0,5.0,6.0,4.0,2.0,2.0,6.0,6.0,4.0,5.0,2.0,5.0,6.0,3.0,5.0,6.0,6.0,2.0,6.0,3.0,3.0,5.0,4.0,6.0,4.0,5.0,4.0,6.0,5.0,2.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,2.0,2.0,5.0,6.0,2.0,1.0,6.0,1.0,6.0,4.0,5.0,2.0,5.0,6.0,1.0,6.0,5.0,4.0,1.0,1.0,5.0,5.0,6.0,4.0,6.0,6.0,2.0,2.0,2.0,4.0,5.0,6.0,2.0,2.0
35.0,3.0,5.0,4.0,6.0,11.0,37.0,18.0,71.0,1.0,36.0,56.0,10.0,54.0,2.0,69.0,22.0,23.0,73.0,19.0,74.0,20.0,24.0,38.0,12.0,52.0,70.0,13.0,44.0,21.0,72.0,39.0,28.0,7.0,8.0,41.0,55.0,14.0,78.0,57.0,59.0,27.0,40.0,42.0,76.0,61.0,45.0,79.0,62.0,25.0,16.0,80.0,46.0,53.0,81.0,47.0,9.0,29.0,43.0,63.0,58.0,26.0,82.0,49.0,30.0,48.0,50.0,84.0,75.0,32.0,15.0,31.0,64.0,60.0,77.0,83.0,17.0,65.0,33.0,66.0,85.0,67.0,68.0,51.0,34.0,5.0,6.0,5.0,3.0,4.0,6.0,5.0,5.0,6.0,5.0,2.0,5.0,5.0,6.0,2.0,5.0,5.0,4.0,6.0,2.0,4.0,5.0,5.0,3.0,2.0,5.0,2.0,5.0,6.0,3.0,3.0,6.0,5.0,6.0,6.0,6.0,3.0,4.0,5.0,4.0,5.0,6.0,4.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,2.0,2.0,2.0,6.0,5.0,1.0,2.0,1.0,2.0,5.0,1.0,4.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,1.0,1.0,5.0,2.0,4.0,5.0,5.0,2.0,6.0,2.0,2.0,2.0
35.0,3.0,5.0,4.0,6.0,11.0,37.0,18.0,71.0,56.0,1.0,54.0,38.0,10.0,2.0,69.0,22.0,23.0,19.0,36.0,73.0,20.0,74.0,42.0,24.0,12.0,52.0,70.0,7.0,41.0,21.0,39.0,72.0,27.0,28.0,13.0,8.0,14.0,78.0,57.0,76.0,55.0,61.0,79.0,44.0,40.0,80.0,62.0,53.0,63.0,58.0,29.0,30.0,59.0,81.0,9.0,82.0,84.0,45.0,25.0,64.0,26.0,31.0,75.0,15.0,46.0,32.0,60.0,47.0,43.0,33.0,49.0,77.0,83.0,16.0,65.0,17.0,66.0,85.0,48.0,50.0,67.0,68.0,51.0,34.0,6.0,6.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,3.0,6.0,2.0,5.0,6.0,4.0,2.0,2.0,5.0,5.0,4.0,6.0,5.0,2.0,5.0,2.0,6.0,6.0,3.0,5.0,3.0,6.0,5.0,6.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,6.0,5.0,4.0,2.0,6.0,2.0,2.0,5.0,2.0,5.0,6.0,5.0,1.0,4.0,5.0,6.0,6.0,5.0,1.0,4.0,6.0,5.0,2.0,5.0,1.0,6.0,1.0,6.0,5.0,1.0,5.0,5.0,4.0,2.0,6.0,2.0,4.0,6.0,5.0,2.0,2.0,2.0
35.0,3.0,5.0,4.0,6.0,11.0,37.0,18.0,71.0,1.0,56.0,10.0,54.0,2.0,38.0,69.0,36.0,22.0,73.0,23.0,19.0,20.0,52.0,74.0,12.0,72.0,42.0,24.0,76.0,39.0,44.0,70.0,13.0,7.0,21.0,8.0,27.0,14.0,40.0,79.0,28.0,55.0,61.0,45.0,78.0,29.0,57.0,16.0,80.0,81.0,53.0,82.0,25.0,62.0,46.0,9.0,84.0,63.0,75.0,58.0,41.0,77.0,64.0,43.0,15.0,26.0,30.0,49.0,47.0,83.0,48.0,59.0,85.0,31.0,65.0,17.0,60.0,32.0,50.0,51.0,66.0,33.0,67.0,68.0,34.0,5.0,6.0,5.0,3.0,4.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,2.0,3.0,6.0,2.0,6.0,5.0,4.0,2.0,6.0,5.0,4.0,2.0,3.0,5.0,5.0,6.0,6.0,5.0,2.0,5.0,5.0,3.0,5.0,6.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,6.0,2.0,4.0,6.0,2.0,5.0,2.0,4.0,5.0,5.0,2.0,1.0,5.0,2.0,5.0,5.0,5.0,1.0,5.0,1.0,6.0,1.0,6.0,6.0,5.0,6.0,4.0,6.0,2.0,4.0,4.0,2.0,1.0,5.0,6.0,2.0,5.0,6.0,5.0,2.0,2.0
